id,title,genres,original_title,popularity,release_date,budget,revenue,runtime,vote_average,vote_count
68818,Blackthorn,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",Blackthorn,5.223096,2011-08-31,0,623528,98,6.6,73
12093,Lilya 4-ever,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Lilja 4-Ever,7.759215,2002-08-23,0,0,109,7.7,139
36419,After.Life,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",After.Life,14.570359,2010-04-09,4500000,3606395,104,5.4,251
281730,Fugly,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Fugly,0.371337,2014-06-13,0,0,134,5.3,2
510,One Flew Over the Cuckoo's Nest,"[{""id"": 18, ""name"": ""Drama""}]",One Flew Over the Cuckoo's Nest,127.525581,1975-11-18,3000000,108981275,133,8.2,2919
362105,R.L. Stine's Monsterville: The Cabinet of Souls,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,2015-09-29,4400000,0,85,6.9,35
10970,Silent Movie,"[{""id"": 35, ""name"": ""Comedy""}]",Silent Movie,7.315935,1976-06-17,0,0,86,6.7,78
375290,Airlift,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",Airlift,2.551559,2016-01-22,4500000,32000000,126,7.3,57
17663,Anne of Green Gables,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Anne of Green Gables,8.772574,1985-12-01,0,0,199,8.2,68
270938,Falcon Rising,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",Falcon Rising,6.988357,2014-09-05,0,0,103,5.5,71
116613,The Sweeney,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",The Sweeney,6.938854,2012-09-11,3730500,6294161,112,5.7,109
11826,Sexy Beast,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Sexy Beast,11.21273,2000-09-13,5000000,0,89,7,217
29920,Easy Money,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Snabba Cash,7.217328,2010-01-15,0,0,124,6.5,63
1088,Whale Rider,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Whale Rider,12.439495,2003-01-30,8000000,41400000,101,7.1,111
26379,Paa,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",Paa,2.126139,2009-12-04,3250000,0,133,6.6,19
34069,Cargo,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",Cargo,10.142218,2009-09-24,0,0,120,5.9,140
10947,High School Musical,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10770, ""name"": ""TV Movie""}]",High School Musical,16.536374,2006-01-20,4200000,0,98,6.1,1000
47452,Love and Death on Long Island,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10769, ""name"": ""Foreign""}]",Love and Death on Long Island,0.933891,1997-01-01,0,0,93,6.9,11
3040,Night Watch,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Ночной дозор,12.540624,2004-06-27,4200000,32000000,114,6.3,210
11386,The Crying Game,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",The Crying Game,8.839651,1992-09-02,3705538,62548947,112,6.9,176
10246,Porky's,"[{""id"": 35, ""name"": ""Comedy""}]",Porky's,12.891276,1981-11-13,4000000,125728258,94,6.1,183
29426,Survival of the Dead,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",Survival of the Dead,10.789912,2010-05-06,4000000,0,90,4.6,116
10331,Night of the Living Dead,"[{""id"": 27, ""name"": ""Horror""}]",Night of the Living Dead,25.666029,1968-10-01,114000,30000000,96,7.5,580
153,Lost in Translation,"[{""id"": 18, ""name"": ""Drama""}]",Lost in Translation,45.66662,2003-08-31,4000000,119723856,102,7.3,1895
703,Annie Hall,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Annie Hall,35.892034,1977-04-19,4000000,38251425,93,7.8,1010
27191,The Greatest Show on Earth,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Greatest Show on Earth,8.988455,1952-01-10,4000000,36000000,152,6.6,50
1365,Monster's Ball,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Monster's Ball,14.042041,2001-11-11,4000000,44909486,111,6.5,250
287424,Maggie,"[{""id"": 27, ""name"": ""Horror""}]",Maggie,40.016306,2015-05-08,4000000,187112,95,5.2,593
451,Leaving Las Vegas,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Leaving Las Vegas,22.030517,1995-10-27,3600000,49800000,112,7.1,360
165864,Hansel and Gretel Get Baked,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",Hansel and Gretel Get Baked,2.503612,2013-02-19,4500000,0,86,4.8,67
987,The Front Page,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",The Front Page,4.117968,1974-12-01,4000000,0,105,6.9,68
241251,The Boy Next Door,"[{""id"": 53, ""name"": ""Thriller""}]",The Boy Next Door,24.161735,2015-01-23,4000000,52425855,91,4.1,1022
40494,Trapeze,"[{""id"": 18, ""name"": ""Drama""}]",Trapeze,1.379354,1956-05-30,4000000,14400000,105,6.4,22
39781,The Kids Are All Right,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Kids Are All Right,15.338211,2010-07-09,3500000,34705850,106,6.5,506
8337,They Live,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",They Live,29.852608,1988-11-23,4000000,13008928,94,7.1,550
5925,The Great Escape,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",The Great Escape,35.061467,1963-06-20,4000000,11744471,172,7.8,717
8357,What the #$*! Do We (K)now!?,"[{""id"": 99, ""name"": ""Documentary""}]",What the #$*! Do We (K)now!?,7.288352,2004-04-23,0,10000000,109,5.8,34
146203,The Last Exorcism Part II,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Last Exorcism Part II,10.605752,2013-02-28,5000000,15179302,88,4.4,203
85350,Boyhood,"[{""id"": 18, ""name"": ""Drama""}]",Boyhood,43.40352,2014-06-05,4000000,44349000,164,7.5,1971
512,Scoop,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",Scoop,17.229537,2006-07-27,4000000,31584901,96,6.4,420
13408,The Wash,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",The Wash,2.453459,2001-11-16,7000000,10229331,93,5.3,26
47816,3 Strikes,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3 Strikes,1.433692,2000-03-01,6000000,9000000,82,5.9,15
10744,The Cooler,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Cooler,9.976428,2003-01-17,32000000,0,101,6.7,89
11536,The Misfits,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",The Misfits,2.930058,1961-01-01,4000000,8200000,124,6.8,72
9782,The Night Listener,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",The Night Listener,7.173059,2006-02-12,0,0,91,5.5,57
18713,The Jerky Boys,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",The Jerky Boys,1.735462,1995-02-03,0,0,82,4.8,10
6537,The Orphanage,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",El orfanato,29.071955,2007-08-27,0,44000000,105,7.1,633
184345,A Haunted House 2,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",A Haunted House 2,18.428909,2014-04-17,0,0,87,5.4,346
1809,The Rules of Attraction,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Rules of Attraction,11.387335,2002-10-11,4000000,0,110,6.3,168
2370,Topaz,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Topaz,5.975604,1969-12-18,4000000,6000000,143,6.1,77
9809,Let's Go to Prison,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Let's Go to Prison,4.59841,2006-11-17,4000000,4630045,84,5.5,69
5,Four Rooms,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",Four Rooms,22.87623,1995-12-09,4000000,4300000,98,6.5,530
11013,Secretary,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Secretary,19.107285,2002-01-11,4000000,9304609,104,6.7,376
19153,The Real Cancun,"[{""id"": 99, ""name"": ""Documentary""}]",The Real Cancun,0.456485,2003-04-23,0,0,96,3.3,8
10132,Talk Radio,"[{""id"": 18, ""name"": ""Drama""}]",Talk Radio,4.541908,1988-12-21,4000000,3468572,110,6.7,46
16448,Waiting for Guffman,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}]",Waiting for Guffman,4.348416,1996-01-31,0,0,84,7.3,63
15122,Love Stinks,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Love Stinks,3.347885,1999-09-10,0,0,94,5.4,11
8141,You Kill Me,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",You Kill Me,6.091951,2007-02-09,4000000,2426851,90,6.2,80
1546,Thumbsucker,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Thumbsucker,4.757625,2005-01-23,0,1919197,96,6.1,67
48572,Red State,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Red State,12.062371,2011-08-19,4000000,1104682,88,5.9,316
14517,Mirrormask,"[{""id"": 14, ""name"": ""Fantasy""}]",Mirrormask,7.758188,2005-01-25,4000000,866999,101,6.6,102
89708,Samsara,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 99, ""name"": ""Documentary""}]",Samsara,12.781973,2011-09-16,4000000,0,102,8,167
27551,The Barbarians,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]",The Barbarians,1.631993,1987-03-01,0,0,87,5.1,8
64678,The Art of Getting By,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Art of Getting By,12.690224,2011-06-17,0,1406224,83,6.5,415
309503,Zipper,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",Zipper,8.516229,2015-08-28,0,0,103,5.5,58
14293,Poolhall Junkies,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Poolhall Junkies,5.90259,2002-06-07,0,0,99,6.5,25
15059,The Loss of Sexual Innocence,"[{""id"": 18, ""name"": ""Drama""}]",The Loss of Sexual Innocence,2.866934,1999-04-29,4000000,0,106,5.2,9
103328,Holy Motors,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",Holy Motors,9.140936,2012-07-02,0,641100,115,6.9,228
157847,Joe,"[{""id"": 18, ""name"": ""Drama""}]",Joe,22.987897,2014-04-11,4000000,2365467,118,6.5,338
25719,Shooting Fish,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Shooting Fish,1.204941,1997-08-22,3000000,302204,109,7,23
48309,Prison,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",Prison,7.605291,1988-03-04,1300000,354704,102,6.7,27
27723,Psycho Beach Party,"[{""id"": 35, ""name"": ""Comedy""}]",Psycho Beach Party,2.855963,2000-08-06,1500000,0,95,6,26
20468,The Big Tease,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",The Big Tease,0.502396,1999-01-01,0,0,87,5.8,6
242575,"Guten Tag, Ramón","[{""id"": 18, ""name"": ""Drama""}]","Guten Tag, Ramón",1.771584,2013-10-18,4000000,0,119,8.1,18
44945,Trust,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Trust,21.230737,2010-09-10,9500000,120000,104,6.6,307
29122,An Everlasting Piece,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",An Everlasting Piece,0.068246,2000-12-22,0,0,103,6,1
125123,Among Giants,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Among Giants,0.541652,1998-06-24,0,0,93,4.5,2
111190,Adore,"[{""id"": 18, ""name"": ""Drama""}]",Adore,18.790221,2013-04-03,16000000,318982,100,6.1,291
133575,The Velocity of Gary,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Velocity of Gary,0.409089,1999-07-16,4000000,0,100,4.2,5
54580,Mondays in the Sun,"[{""id"": 18, ""name"": ""Drama""}]",Los lunes al sol,3.663108,2002-09-27,4000000,146402,113,7.1,36
52015,Stake Land,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",Stake Land,12.496261,2010-09-30,650000,33245,98,6.2,285
34941,The Last Time I Committed Suicide,"[{""id"": 18, ""name"": ""Drama""}]",The Last Time I Committed Suicide,0.596889,1997-06-20,0,0,92,6.7,7
227975,Futuro Beach,"[{""id"": 18, ""name"": ""Drama""}]",Praia do Futuro,2.611364,2014-05-01,0,0,106,6.4,31
60422,Another Happy Day,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Another Happy Day,3.238466,2011-11-18,4000000,355688,119,6.2,37
81390,A Lonely Place to Die,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",A Lonely Place to Die,8.30723,2011-04-09,4000000,25345000,99,6.2,157
10981,Nothing,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",Nothing,3.408955,2003-09-09,0,0,90,5.8,38
225235,The Geographer Drank His Globe Away,"[{""id"": 18, ""name"": ""Drama""}]",Географ глобус пропил,1.876621,2013-07-26,0,4037782,120,7.3,23
14902,1776,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",1776,1.807571,1972-11-09,0,0,142,7.1,20
121676,Inescapable,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",Inescapable,6.783053,2012-09-14,0,0,93,5.2,13
22301,Hell's Angels,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",Hell's Angels,8.484123,1930-11-15,3950000,8000000,127,6.1,19
20065,Purple Violets,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Purple Violets,0.936232,2007-04-30,4000000,0,103,5.7,9
257087,The Veil,"[{""id"": 27, ""name"": ""Horror""}]",The Veil,12.822534,2016-04-21,4000000,0,93,4.5,118
46420,The Loved Ones,"[{""id"": 27, ""name"": ""Horror""}]",The Loved Ones,4.989985,2009-09-13,0,0,84,6.6,207
114635,The Helpers,"[{""id"": 27, ""name"": ""Horror""}]",The Helpers,1.390659,2012-10-27,4000000,0,78,4.1,8
158150,How to Fall in Love,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10770, ""name"": ""TV Movie""}]",How to Fall in Love,1.923514,2012-07-21,4000000,0,0,5.2,20
251979,The Perfect Wave,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",The Perfect Wave,4.118612,2014-02-28,0,0,113,4.4,21
874,A Man for All Seasons,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",A Man for All Seasons,9.541688,1966-12-12,3900000,28350000,120,7.5,89
10774,Network,"[{""id"": 18, ""name"": ""Drama""}]",Network,17.234745,1976-11-01,3800000,23689877,121,7.7,381
770,Gone with the Wind,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",Gone with the Wind,48.98255,1939-12-15,4000000,400176459,238,7.7,970
266102,Desert Dancer,"[{""id"": 18, ""name"": ""Drama""}]",Desert Dancer,1.972668,2014-07-03,0,0,98,6.5,18
29715,Major Dundee,"[{""id"": 10752, ""name"": ""War""}, {""id"": 37, ""name"": ""Western""}]",Major Dundee,3.490215,1965-04-07,3800000,14873,123,6.2,38
25209,Annie Get Your Gun,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",Annie Get Your Gun,1.726175,1950-05-17,3768785,8000000,107,7.3,22
37495,Four Lions,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Four Lions,20.544999,2010-05-07,967686,4270000,101,7,423
29262,The House of Sand,"[{""id"": 18, ""name"": ""Drama""}]",Casa de Areia,0.389471,2005-05-13,0,0,115,6.7,9
34769,Defendor,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Defendor,8.45342,2009-09-12,3500000,44462,101,6.5,195
35032,The Pirate,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",The Pirate,0.90522,1948-06-11,3700000,2956000,102,6.6,17
5178,The Good Heart,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",The Good Heart,2.201678,2009-09-11,3800000,0,95,6,21
8618,The History Boys,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The History Boys,3.771652,2006-10-02,4000000,13401952,109,6.6,66
3116,Midnight Cowboy,"[{""id"": 18, ""name"": ""Drama""}]",Midnight Cowboy,21.119209,1969-05-25,3600000,44785053,113,7.4,299
9427,The Full Monty,"[{""id"": 35, ""name"": ""Comedy""}]",The Full Monty,17.002623,1997-08-13,3500000,257850122,91,6.8,363
813,Airplane!,"[{""id"": 35, ""name"": ""Comedy""}]",Airplane!,46.116885,1980-07-02,3500000,83453539,88,7.1,1074
352978,Chain of Command,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",Chain of Command,1.398981,2015-08-30,5000000,0,88,5.3,11
10634,Friday,"[{""id"": 35, ""name"": ""Comedy""}]",Friday,25.5748,1995-04-26,3500000,28215918,91,7,503
9516,Menace II Society,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",Menace II Society,3.418871,1993-05-26,3500000,27900000,97,7.2,173
16288,Creepshow 2,"[{""id"": 27, ""name"": ""Horror""}]",Creepshow 2,10.729884,1987-05-01,3500000,14000000,92,5.9,129
23330,The Ballad of Cable Hogue,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",The Ballad of Cable Hogue,2.676535,1970-05-13,3716946,5000000,121,6.9,47
18900,In Cold Blood,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",In Cold Blood,7.821438,1967-12-14,3500000,13007551,134,7.4,82
27029,The Nun's Story,"[{""id"": 18, ""name"": ""Drama""}]",The Nun's Story,3.281509,1959-06-18,3500000,12800000,149,7.4,46
26268,Harper,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",Harper,2.938973,1966-02-23,3500000,12000000,121,6.2,35
573,Frenzy,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Frenzy,10.219942,1972-05-25,3500000,12600000,116,7.1,158
310131,The Witch,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",The Witch,50.319662,2016-02-19,3500000,40423945,92,6.3,1434
40505,I Got the Hook Up,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",I Got the Hook Up,0.593068,1998-05-27,0,0,93,5.4,8
11363,She's the One,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",She's the One,8.406025,1996-08-26,3500000,9482579,96,5.7,70
3033,Gods and Monsters,"[{""id"": 18, ""name"": ""Drama""}]",Gods and Monsters,5.588652,1998-01-21,10000000,6451628,105,6.8,81
25376,The Secret in Their Eyes,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",El secreto de sus ojos,25.894065,2009-08-13,2000000,33965843,129,7.8,626
22007,Train,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",Train,3.280081,2008-10-16,0,0,94,4.8,36
765,Evil Dead II,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",Evil Dead II,35.674774,1987-03-13,3600000,5923044,84,7.6,742
10615,Pootie Tang,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",Pootie Tang,3.115754,2001-06-29,0,0,81,5.4,43
205321,Sharknado,"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 27, ""name"": ""Horror""}]",Sharknado,20.466433,2013-07-11,1000000,0,86,3.8,476
89540,The Other Conquest,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",La otra conquista,0.015597,1999-04-01,0,0,105,5.4,4
46146,Troll Hunter,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",Trolljegeren,12.982319,2010-10-29,3500000,4159678,103,6.7,583
38007,Ira & Abby,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Ira & Abby,0.595136,2006-01-01,0,0,104,5.8,9
14256,Winter Passing,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Winter Passing,3.643608,2006-02-07,3500000,113783,98,6.7,28
540,D.E.B.S.,"[{""id"": 28, ""name"": ""Action""}]",D.E.B.S.,6.396936,2004-01-21,3500000,0,91,5.6,90
370464,The Masked Saint,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",The Masked Saint,0.909067,2016-01-08,0,0,111,2.9,7
20055,The Betrayed,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",The Betrayed,1.348114,2008-09-27,3500000,0,98,5.2,10
224569,Taxman,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",Taxman,0.964802,1999-09-16,0,0,104,2,1
395766,The Secret,"[{""id"": 18, ""name"": ""Drama""}]",The Secret,0.042346,2016-04-29,0,0,200,0,0
39303,2:13,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",2:13,1.271621,2009-04-25,3500000,0,96,4.6,10
142061,"Batman: The Dark Knight Returns, Part 2","[{""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]","Batman: The Dark Knight Returns, Part 2",25.891466,2013-01-18,3500000,0,78,7.9,419
370662,Time to Choose,"[{""id"": 99, ""name"": ""Documentary""}]",Time to Choose,1.618138,2015-09-04,3500000,0,100,0,0
252360,In the Name of the King III,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",In the Name of the King III,4.304341,2013-12-27,3500000,0,85,3.3,19
256740,Wicked Blood,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Wicked Blood,3.158056,2014-03-04,3500000,0,92,5.3,37
299145,Stranded,"[{""id"": 18, ""name"": ""Drama""}]",Dawn Patrol,3.230779,2015-06-05,0,0,86,5,11
